source,path,modified,size,applied,note
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_134016.jpg,2026-09-09T13:07:20+00:00,1522375,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_134143.jpg,2026-09-09T13:07:20+00:00,2922913,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_134222.jpg,2026-09-09T13:07:22+00:00,2971033,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_134232.jpg,2026-09-09T13:07:22+00:00,2580284,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_134415.jpg,2026-09-09T13:07:22+00:00,3280075,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_134631.jpg,2026-09-09T13:07:22+00:00,3069364,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_134633.jpg,2026-09-09T13:07:22+00:00,2103873,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_134917.jpg,2026-09-09T13:07:22+00:00,3270269,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_135244.jpg,2026-09-09T13:07:22+00:00,2334841,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_135254.jpg,2026-09-09T13:07:22+00:00,6369369,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_135321.jpg,2026-09-09T13:07:22+00:00,4601591,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_135336.jpg,2026-09-09T13:07:22+00:00,3985177,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_135401.jpg,2026-09-09T13:07:24+00:00,5897925,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_135409.jpg,2026-09-09T13:07:24+00:00,5260954,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_135456.jpg,2026-09-09T13:07:24+00:00,3296918,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_135846.jpg,2026-09-09T13:07:24+00:00,5946070,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_140027.jpg,2026-09-09T13:07:24+00:00,2558906,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_140306.jpg,2026-09-09T13:07:24+00:00,4125630,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_140326.jpg,2026-09-09T13:07:24+00:00,1365058,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_140336.jpg,2026-09-09T13:07:24+00:00,2088226,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_140356.jpg,2026-09-09T13:07:24+00:00,2752536,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KABARWA SEED SECONDARY SCHOOL/PICTURE/20260826_140401.jpg,2026-09-09T13:07:24+00:00,2274177,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/KANGOLE HEALTH CENTRE III ASSET VERIFICATION AND RECORDING TOOL KIT 222.docx,2026-09-13T06:56:20+00:00,119750,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/asset register.jpg,2026-09-09T13:07:26+00:00,86456,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/20260826_145657.jpg,2026-09-09T13:07:26+00:00,4280928,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/20260826_145842.jpg,2026-09-09T13:07:26+00:00,1767185,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/20260826_145918.jpg,2026-09-09T13:07:26+00:00,1702237,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/20260826_150100.jpg,2026-09-09T13:07:26+00:00,1874317,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/20260826_150123.jpg,2026-09-09T13:07:26+00:00,1133552,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/20260826_150445.jpg,2026-09-09T13:07:26+00:00,4815176,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/20260826_150539.jpg,2026-09-09T13:07:26+00:00,3622862,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/20260826_150547.jpg,2026-09-09T13:07:26+00:00,3580273,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/20260826_150751.jpg,2026-09-09T13:07:26+00:00,3375498,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/20260826_150804.jpg,2026-09-09T13:07:26+00:00,3460455,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/Autoclave.jpg,2026-09-09T13:07:26+00:00,1411966,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/delivery bed.jpg,2026-09-09T13:07:28+00:00,1710142,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/disinfection buckets.jpg,2026-09-09T13:07:28+00:00,4075649,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/KANGOLE HEALTH CENTRE III/pictures/placenta pit.jpg,2026-09-09T13:07:28+00:00,5527860,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/NALUGAI HC III.docx,2026-09-11T01:51:00+00:00,133860,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0134.jpeg,2026-09-09T13:07:28+00:00,767005,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0136.jpeg,2026-09-09T13:07:28+00:00,995560,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0138.jpeg,2026-09-09T13:07:28+00:00,995063,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0141.jpeg,2026-09-09T13:07:28+00:00,607946,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0143.jpeg,2026-09-09T13:07:28+00:00,591853,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0146.jpeg,2026-09-09T13:07:28+00:00,726941,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0148.jpeg,2026-09-09T13:07:28+00:00,786036,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0150.jpeg,2026-09-09T13:07:28+00:00,740538,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0153.jpeg,2026-09-09T13:07:28+00:00,728988,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0155.jpeg,2026-09-09T13:07:28+00:00,784825,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0157.jpeg,2026-09-09T13:07:28+00:00,734226,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0159.jpeg,2026-09-09T13:07:30+00:00,789742,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0162.jpeg,2026-09-09T13:07:30+00:00,753073,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0165.jpeg,2026-09-09T13:07:30+00:00,738252,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0167.jpeg,2026-09-09T13:07:30+00:00,1088107,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0169.jpeg,2026-09-09T13:07:30+00:00,810604,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0171.jpeg,2026-09-09T13:07:30+00:00,962269,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0173.jpeg,2026-09-09T13:07:30+00:00,705555,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0175.jpeg,2026-09-09T13:07:30+00:00,1031890,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/NALUGAI HEALTH CENTRE III/PICTURES/IMG-20260826-WA0179.jpeg,2026-09-09T13:07:30+00:00,888398,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/TAJAR HEALTH CENTRE III.docx,2026-09-12T06:58:08+00:00,134276,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_161430.jpg,2026-09-09T13:07:30+00:00,3736504,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_161547.jpg,2026-09-09T13:07:30+00:00,6854409,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_161645.jpg,2026-09-09T13:07:30+00:00,1990464,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_161654.jpg,2026-09-09T13:07:30+00:00,2539890,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_161659.jpg,2026-09-09T13:07:30+00:00,2792548,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_161716.jpg,2026-09-09T13:07:30+00:00,3346236,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_163148.jpg,2026-09-09T13:07:32+00:00,3636927,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_163200.jpg,2026-09-09T13:07:32+00:00,4031650,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_163215.jpg,2026-09-09T13:07:32+00:00,3806448,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_163224.jpg,2026-09-09T13:07:32+00:00,3720542,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_163242.jpg,2026-09-09T13:07:32+00:00,2935680,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_165326.jpg,2026-09-09T13:07:32+00:00,2231012,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_165331.jpg,2026-09-09T13:07:32+00:00,2046081,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_165338.jpg,2026-09-09T13:07:32+00:00,3423535,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_165343.jpg,2026-09-09T13:07:32+00:00,3461367,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_165348.jpg,2026-09-09T13:07:32+00:00,2804293,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_165356.jpg,2026-09-09T13:07:32+00:00,1518110,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_165357.jpg,2026-09-09T13:07:32+00:00,1028731,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_165700.jpg,2026-09-09T13:07:34+00:00,3403096,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_165705.jpg,2026-09-09T13:07:34+00:00,4647188,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_165721.jpg,2026-09-09T13:07:34+00:00,3655383,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_170312.jpg,2026-09-09T13:07:34+00:00,3887606,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_170318.jpg,2026-09-09T13:07:34+00:00,2450954,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_170325.jpg,2026-09-09T13:07:34+00:00,3487535,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_170338.jpg,2026-09-09T13:07:34+00:00,4171741,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_170355.jpg,2026-09-09T13:07:34+00:00,3666171,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_170534.jpg,2026-09-09T13:07:34+00:00,2078556,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171208.jpg,2026-09-09T13:07:34+00:00,1391855,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171215.jpg,2026-09-09T13:07:36+00:00,1137914,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171225.jpg,2026-09-09T13:07:36+00:00,1367158,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171334.jpg,2026-09-09T13:07:36+00:00,1366250,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171439.jpg,2026-09-09T13:07:36+00:00,1424716,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171523.jpg,2026-09-09T13:07:36+00:00,998947,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171525.jpg,2026-09-09T13:07:36+00:00,965255,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171527.jpg,2026-09-09T13:07:36+00:00,1021532,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171702.jpg,2026-09-09T13:07:36+00:00,1466199,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171712.jpg,2026-09-09T13:07:36+00:00,1521051,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171726.jpg,2026-09-09T13:07:36+00:00,1675749,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171832.jpg,2026-09-09T13:07:36+00:00,974684,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171837.jpg,2026-09-09T13:07:36+00:00,1178125,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171848.jpg,2026-09-09T13:07:36+00:00,1553712,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171906.jpg,2026-09-09T13:07:38+00:00,1600708,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171920.jpg,2026-09-09T13:07:38+00:00,1177175,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_171929.jpg,2026-09-09T13:07:38+00:00,1119870,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_172007.jpg,2026-09-09T13:07:38+00:00,2088490,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Bukedea/TAJAR HEALTH CENTRE III/pictures/20260826_172023.jpg,2026-09-09T13:07:38+00:00,2990990,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Butebo/KACHURU HEALTH CENTRE III/kachuru health centre III.docx,2026-09-11T10:35:24+00:00,137993,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Butebo/KACHURU HEALTH CENTRE III/pictures/20260825_163439.jpg,2026-09-09T13:07:38+00:00,1401286,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Butebo/KACHURU HEALTH CENTRE III/pictures/20260825_163444.jpg,2026-09-09T13:07:38+00:00,1062856,2026-09-25T09:23:21+00:00,already filed in _index.csv
raw-data-ungrouped,Team Nine Word Copies/Butebo/KACHURU HEALTH CENTRE III/pictures/20260825_163508.jpg,2026-09-09T13:07:38+00:00,947346,2026-09-25T09:23:21+00:00,already filed in _index.csv
